support,itemsets
0.017034393251135625,"frozenset({'Pelican Sunstream 100 Kayak', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.01946787800129786,"frozenset({'Perfect Fitness Perfect Rip Deck', ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.013951979234263466,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Glove It Women's Mod Oval 3-Zip Carry All Gol""})"
0.018575600259571706,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01711550940947437,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.014844256975989617,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.01808890330953926,"frozenset({""Glove It Women's Mod Oval Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.015249837767683322,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Pelican Sunstream 100 Kayak'})"
0.018575600259571706,"frozenset({""Glove It Women's Mod Oval Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.012167423750811162,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Glove It Women's Mod Oval Golf Glove""})"
0.01881894873458793,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.018981181051265412,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.013870863075924724,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.018251135626216743,"frozenset({""Hirzl Men's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.016709928617780662,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Pelican Sunstream 100 Kayak'})"
0.01963011031797534,"frozenset({""Hirzl Men's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.014438676184295911,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Hirzl Men's Hybrid Golf Glove""})"
0.0209279688513952,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Hirzl Women's Hybrid Golf Glove""})"
0.020522388059701493,"frozenset({""Hirzl Women's Hybrid Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01573653471771577,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Hybrid Golf Glove""})"
0.01971122647631408,"frozenset({""Hirzl Women's Hybrid Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.018170019467878003,"frozenset({'Pelican Sunstream 100 Kayak', ""Hirzl Women's Hybrid Golf Glove""})"
0.020116807268007787,"frozenset({""Hirzl Women's Hybrid Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.015412070084360805,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Hirzl Women's Hybrid Golf Glove""})"
0.020197923426346527,"frozenset({""Hirzl Women's Soffft Flex Golf Glove"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01971122647631408,"frozenset({""Hirzl Women's Soffft Flex Golf Glove"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01719662556781311,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Hirzl Women's Soffft Flex Golf Glove""})"
0.01890006489292667,"frozenset({""Hirzl Women's Soffft Flex Golf Glove"", ""O'Brien Men's Neoprene Life Vest""})"
0.016304347826086956,"frozenset({'Pelican Sunstream 100 Kayak', ""Hirzl Women's Soffft Flex Golf Glove""})"
0.020116807268007787,"frozenset({""Hirzl Women's Soffft Flex Golf Glove"", 'Perfect Fitness Perfect Rip Deck'})"
0.015006489292667098,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Hirzl Women's Soffft Flex Golf Glove""})"
0.022144711226476314,"frozenset({""LIJA Women's Eyelet Sleeveless Golf Polo"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.02036015574302401,"frozenset({""LIJA Women's Eyelet Sleeveless Golf Polo"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.016709928617780662,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""LIJA Women's Eyelet Sleeveless Golf Polo""})"
0.019143413367942893,"frozenset({""LIJA Women's Eyelet Sleeveless Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.017764438676184297,"frozenset({'Pelican Sunstream 100 Kayak', ""LIJA Women's Eyelet Sleeveless Golf Polo""})"
0.021739130434782608,"frozenset({""LIJA Women's Eyelet Sleeveless Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.015168721609344581,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""LIJA Women's Eyelet Sleeveless Golf Polo""})"
0.020522388059701493,"frozenset({'Nike Dri-FIT Crew Sock 6 Pack', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.019954574951330305,"frozenset({'Nike Dri-FIT Crew Sock 6 Pack', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.016953277092796884,"frozenset({'Nike Dri-FIT Crew Sock 6 Pack', ""Nike Men's Free 5.0+ Running Shoe""})"
0.017926670992861778,"frozenset({'Nike Dri-FIT Crew Sock 6 Pack', ""O'Brien Men's Neoprene Life Vest""})"
0.017764438676184297,"frozenset({'Nike Dri-FIT Crew Sock 6 Pack', 'Pelican Sunstream 100 Kayak'})"
0.020765736534717714,"frozenset({'Nike Dri-FIT Crew Sock 6 Pack', 'Perfect Fitness Perfect Rip Deck'})"
0.014033095392602207,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", 'Nike Dri-FIT Crew Sock 6 Pack'})"
0.02117131732641142,"frozenset({""Nike Men's Comfort 2 Slide"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.020035691109669046,"frozenset({""Nike Men's Deutschland Weltmeister Winners Bl"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.625,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.4964308890330954,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.019792342634652824,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Women's Legend V-Neck T-Shirt""})"
0.0209279688513952,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Nike Women's Tempo Shorts""})"
0.6034231018818949,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""O'Brien Men's Neoprene Life Vest""})"
0.5510220635950681,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.6610966904607398,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Perfect Fitness Perfect Rip Deck'})"
0.019873458792991565,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""TYR Boys' Team Digi Jammer""})"
0.019305645684620378,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Team Golf New England Patriots Putter Grip'})"
0.020035691109669046,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Team Golf Pittsburgh Steelers Putter Grip'})"
0.0195489941596366,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Team Golf San Francisco Giants Putter Grip'})"
0.02182024659312135,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Team Golf St. Louis Cardinals Putter Grip'})"
0.020522388059701493,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Team Golf Tennessee Volunteers Putter Grip'})"
0.020522388059701493,"frozenset({'Team Golf Texas Longhorns Putter Grip', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.02036015574302401,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Titleist Pro V1 High Numbers Personalized Gol'})"
0.01963011031797534,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Titleist Pro V1x Golf Balls'})"
0.01752109020116807,"frozenset({'Titleist Pro V1x High Numbers Golf Balls', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.019386761842959118,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Titleist Pro V1x High Numbers Personalized Go'})"
0.021576898118105127,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Top Flite Women's 2014 XL Hybrid""})"
0.45562946138870863,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.020441271901362752,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", 'Under Armour Hustle Storm Medium Duffle Bag'})"
0.01589876703439325,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Under Armour Kids' Mercenary Slide""})"
0.019143413367942893,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Under Armour Men's Compression EV SL Slide""})"
0.01890006489292667,"frozenset({""Under Armour Men's Tech II T-Shirt"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01890006489292667,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Under Armour Women's Ignite PIP VI Slide""})"
0.019873458792991565,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""Under Armour Women's Ignite Slide""})"
0.019305645684620378,"frozenset({""Under Armour Women's Micro G Skulpt Running S"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.01727774172615185,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""adidas Kids' F5 Messi FG Soccer Cleat""})"
0.02100908500973394,"frozenset({""Nike Men's CJ Elite 2 TD Football Cleat"", ""adidas Men's F10 Messi TRX FG Soccer Cleat""})"
0.01971122647631408,"frozenset({""adidas Men's Germany Black Crest Away Tee"", ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.020684620376378974,"frozenset({'adidas Youth Germany Black/Red Away Match Soc', ""Nike Men's CJ Elite 2 TD Football Cleat""})"
0.020522388059701493,"frozenset({""Nike Men's Comfort 2 Slide"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.01719662556781311,"frozenset({""Nike Men's Comfort 2 Slide"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.021576898118105127,"frozenset({""Nike Men's Comfort 2 Slide"", ""O'Brien Men's Neoprene Life Vest""})"
0.020035691109669046,"frozenset({""Nike Men's Comfort 2 Slide"", 'Pelican Sunstream 100 Kayak'})"
0.02263140817650876,"frozenset({""Nike Men's Comfort 2 Slide"", 'Perfect Fitness Perfect Rip Deck'})"
0.01589876703439325,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Comfort 2 Slide""})"
0.019305645684620378,"frozenset({""Nike Men's Deutschland Weltmeister Winners Bl"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.015330953926022064,"frozenset({""Nike Men's Deutschland Weltmeister Winners Bl"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.017602206359506815,"frozenset({""Nike Men's Deutschland Weltmeister Winners Bl"", ""O'Brien Men's Neoprene Life Vest""})"
0.018494484101232965,"frozenset({""Nike Men's Deutschland Weltmeister Winners Bl"", 'Pelican Sunstream 100 Kayak'})"
0.020197923426346527,"frozenset({""Nike Men's Deutschland Weltmeister Winners Bl"", 'Perfect Fitness Perfect Rip Deck'})"
0.013708630759247243,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Deutschland Weltmeister Winners Bl""})"
0.4807754704737184,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.018332251784555484,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Women's Legend V-Neck T-Shirt""})"
0.021576898118105127,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""Nike Women's Tempo Shorts""})"
0.5914179104477612,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""O'Brien Men's Neoprene Life Vest""})"
0.5389357560025957,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.6460902011680727,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Perfect Fitness Perfect Rip Deck'})"
0.0195489941596366,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""TYR Boys' Team Digi Jammer""})"
0.01808890330953926,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Team Golf New England Patriots Putter Grip'})"
0.019386761842959118,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Team Golf Pittsburgh Steelers Putter Grip'})"
0.019143413367942893,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Team Golf San Francisco Giants Putter Grip'})"
0.0209279688513952,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Team Golf St. Louis Cardinals Putter Grip'})"
0.020116807268007787,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Team Golf Tennessee Volunteers Putter Grip'})"
0.020116807268007787,"frozenset({'Team Golf Texas Longhorns Putter Grip', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.020279039584685268,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Titleist Pro V1 High Numbers Personalized Gol'})"
0.019305645684620378,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Titleist Pro V1x Golf Balls'})"
0.01735885788449059,"frozenset({'Titleist Pro V1x High Numbers Golf Balls', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.019792342634652824,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Titleist Pro V1x High Numbers Personalized Go'})"
0.0195489941596366,"frozenset({""Top Flite Women's 2014 XL Hybrid"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.4416774821544452,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.020279039584685268,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", 'Under Armour Hustle Storm Medium Duffle Bag'})"
0.01711550940947437,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""Under Armour Kids' Mercenary Slide""})"
0.018251135626216743,"frozenset({""Under Armour Men's Compression EV SL Slide"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.018494484101232965,"frozenset({""Under Armour Men's Tech II T-Shirt"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.019224529526281637,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""Under Armour Women's Ignite PIP VI Slide""})"
0.01963011031797534,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""Under Armour Women's Ignite Slide""})"
0.01873783257624919,"frozenset({""Under Armour Women's Micro G Skulpt Running S"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.017034393251135625,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""adidas Kids' F5 Messi FG Soccer Cleat""})"
0.020441271901362752,"frozenset({""Nike Men's Dri-FIT Victory Golf Polo"", ""adidas Men's F10 Messi TRX FG Soccer Cleat""})"
0.01946787800129786,"frozenset({""adidas Men's Germany Black Crest Away Tee"", ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.020603504218040233,"frozenset({'adidas Youth Germany Black/Red Away Match Soc', ""Nike Men's Dri-FIT Victory Golf Polo""})"
0.014763140817650877,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Women's Legend V-Neck T-Shirt""})"
0.01654769630110318,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Nike Women's Tempo Shorts""})"
0.46771576898118106,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""O'Brien Men's Neoprene Life Vest""})"
0.4216417910447761,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Men's Free 5.0+ Running Shoe""})"
0.5070571057754705,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Perfect Fitness Perfect Rip Deck'})"
0.015168721609344581,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""TYR Boys' Team Digi Jammer""})"
0.016223231667748216,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Team Golf New England Patriots Putter Grip'})"
0.016142115509409475,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Team Golf Pittsburgh Steelers Putter Grip'})"
0.015655418559377028,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Team Golf San Francisco Giants Putter Grip'})"
0.016223231667748216,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Team Golf St. Louis Cardinals Putter Grip'})"
0.015168721609344581,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Team Golf Tennessee Volunteers Putter Grip'})"
0.015979883192731994,"frozenset({'Team Golf Texas Longhorns Putter Grip', ""Nike Men's Free 5.0+ Running Shoe""})"
0.014438676184295911,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Titleist Pro V1 High Numbers Personalized Gol'})"
0.015979883192731994,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Titleist Pro V1x Golf Balls'})"
0.0136275146009085,"frozenset({'Titleist Pro V1x High Numbers Golf Balls', ""Nike Men's Free 5.0+ Running Shoe""})"
0.014438676184295911,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Titleist Pro V1x High Numbers Personalized Go'})"
0.015655418559377028,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Top Flite Women's 2014 XL Hybrid""})"
0.35253082414016873,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.014925373134328358,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", 'Under Armour Hustle Storm Medium Duffle Bag'})"
0.011680726800778715,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Under Armour Kids' Mercenary Slide""})"
0.014438676184295911,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Under Armour Men's Compression EV SL Slide""})"
0.015249837767683322,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Under Armour Men's Tech II T-Shirt""})"
0.014033095392602207,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Under Armour Women's Ignite PIP VI Slide""})"
0.016791044776119403,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""Under Armour Women's Ignite Slide""})"
0.013059701492537313,"frozenset({""Under Armour Women's Micro G Skulpt Running S"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.013789746917585983,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""adidas Kids' F5 Messi FG Soccer Cleat""})"
0.015493186242699545,"frozenset({""Nike Men's Free 5.0+ Running Shoe"", ""adidas Men's F10 Messi TRX FG Soccer Cleat""})"
0.016060999351070734,"frozenset({""adidas Men's Germany Black Crest Away Tee"", ""Nike Men's Free 5.0+ Running Shoe""})"
0.017034393251135625,"frozenset({'adidas Youth Germany Black/Red Away Match Soc', ""Nike Men's Free 5.0+ Running Shoe""})"
0.016791044776119403,"frozenset({""O'Brien Men's Neoprene Life Vest"", ""Nike Women's Legend V-Neck T-Shirt""})"
0.01573653471771577,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Women's Legend V-Neck T-Shirt""})"
0.019143413367942893,"frozenset({""Nike Women's Legend V-Neck T-Shirt"", 'Perfect Fitness Perfect Rip Deck'})"
0.013708630759247243,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Women's Legend V-Neck T-Shirt""})"
0.020197923426346527,"frozenset({""Nike Women's Tempo Shorts"", ""O'Brien Men's Neoprene Life Vest""})"
0.018332251784555484,"frozenset({'Pelican Sunstream 100 Kayak', ""Nike Women's Tempo Shorts""})"
0.02255029201817002,"frozenset({""Nike Women's Tempo Shorts"", 'Perfect Fitness Perfect Rip Deck'})"
0.016223231667748216,"frozenset({""Under Armour Girls' Toddler Spine Surge Runni"", ""Nike Women's Tempo Shorts""})"
0.5215768981181051,"frozenset({'Pelican Sunstream 100 Kayak', ""O'Brien Men's Neoprene Life Vest""})"
0.6259733939000649,"frozenset({""O'Brien Men's Neoprene Life Vest"", 'Perfect Fitness Perfect Rip Deck'})"
0.018981181051265412,"frozenset({""TYR Boys' Team Digi Jammer"", ""O'Brien Men's Neoprene Life Vest""})"
0.01808890330953926,"frozenset({'Team Golf New England Patriots Putter Grip', ""O'Brien Men's Neoprene Life Vest""})"
